"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2060194186171912628","2026-05-29T02:59:05.000Z","0","mantap polda riau lgsg patroli pas mati lmpu jd g tkt keluar rmh  

https://t.co/XpJPzTCWuv","2060194186171912628","","","in","","0","0","0","https://x.com/budiiprayoga7/status/2060194186171912628","1700050531866365952","budiiprayoga7"
"2060192070929899873","2026-05-29T02:50:40.000Z","0","Kombes jeki dn jajaran polda riau mang top lgsg mmerintahkan personil siaga d jlan joss bgt  

https://t.co/61WjVzqpBY","2060192070929899873","","","in","","0","0","0","https://x.com/ekoprayitnaa/status/2060192070929899873","1699682316384452608","ekoprayitnaa"
"2060192676490920263","2026-05-29T02:53:05.000Z","0","Kamtibmas kamseltibcarlantas ttp terjga ssuai araham dr dir lantas polda riau krenn abis  

https://t.co/MhF9KJLZzG","2060192676490920263","","","in","","0","0","0","https://x.com/jokoagungg/status/2060192676490920263","1700030687662010368","jokoagungg"
"2060266116027670597","2026-05-29T07:44:54.000Z","0","Apresiasii bwat polda riau yg jgain pusat krmaian pas blackout kmren jdi ttp kndusif bgt  

https://t.co/3w8NgHi5Wb","2060266116027670597","","","in","","0","0","0","https://x.com/rosalind_prima/status/2060266116027670597","1346000960745689089","rosalind_prima"
"2060191853497196544","2026-05-29T02:49:49.000Z","0","apresiasi bgt bwt polda riau lalin lgsglncar pas d bantu atur  

https://t.co/TJg5KbnmWX","2060191853497196544","","","in","","0","0","0","https://x.com/NisyaFitria2/status/2060191853497196544","1351023296230400000","NisyaFitria2"
"2061045410681278524","2026-05-31T11:21:32.000Z","0","Event #MembersFunHuntVol6 di Medan. di Piana Cafe. Pada 23 Mei 2026, Registrasi dan team Leader @r_zuky membuka acara. Meskipun Blackout melanda Sumatera. Dimulai hari Jum'at, alhamdulillah berjalan lancar. @samsungID @moderatorlho 
#YouandAICan #CanYourPhoneDoThat #withGalaxy https://t.co/OWwbvqcyeq","2061045410681278524","https://pbs.twimg.com/media/HJpN1HubEAA5Jee.jpg","","in","","0","0","0","https://x.com/SupriadibnPaijo/status/2061045410681278524","4575286825","SupriadibnPaijo"
"2062727362190659826","2026-06-05T02:45:21.000Z","0","@kucingonline_ kucingonline_ Penyebab sering mati lampu di Sumut:

- Cuaca ekstrem (hujan deras, petir, angin kencang) sering rusak kabel transmisi SUTET.
- Sistem interkoneksi Sumatera rentan domino effect, contoh blackout massal 22 Mei 2026 karena gangguan jalur Muara Bungo–Sungai Rumbai di","2062727447661912201","","kucingonline_","in","","0","0","0","https://x.com/grok/status/2062727447661912201","1720665183188922368","grok"
"2060266269912564074","2026-05-29T07:45:31.000Z","0","salut bgt sm polda riau lsg sigap d lapangan pas bnyak jlan mti lmpu smlem top bgt lah!!  

https://t.co/9lDFc017jy","2060266269912564074","","","in","","0","0","0","https://x.com/AdindaNinaa/status/2060266269912564074","1419580977836290050","AdindaNinaa"
"2060392962962649137","2026-05-29T16:09:00.000Z","0","Buat Sunners yang tinggal di wilayah Sumatera, bagaimana pengalaman kalian pas blackout kemarin? Apa hal paling merepotkan yang kalian alami selama mati lampu berjam-jam itu? Yuk bagikan cerita kalian di kolom komentar agar yang lain bisa saling tahu. #DiskusiSunners","2060392975142937062","","majalahsunday","in","","0","0","0","https://x.com/majalahsunday/status/2060392975142937062","180240682","majalahsunday"
"2060157046465699843","2026-05-29T00:31:30.000Z","0","*Bareskrim Polri Ungkap Hasil Investigasi Awal Blackout Sumatera, Dipastikan Tidak Ada Unsur Sabotase*

Jakarta, 25 Mei 2026 – Bareskrim Polri bersama PT PLN (Persero) menyampaikan hasil investigasi awal terkait gangguan sistem kelistrikan atau blackout yang terjadi di sejumlah https://t.co/pYaau9tDid","2060157046465699843","https://pbs.twimg.com/media/HJcl4LPaQAAXswv.jpg","","in","","0","0","0","https://x.com/PolsekKuaro/status/2060157046465699843","1787347707520299008","PolsekKuaro"
"2060192517694660934","2026-05-29T02:52:27.000Z","0","Untung d jlnan bnyak bapak polda riau jdi bsa plg rmh dngan slmat pas lmpu mti smuaa  

https://t.co/BzcEhmjJhP","2060192517694660934","","","in","","0","0","0","https://x.com/WatiNurlelaa/status/2060192517694660934","1729733218814017536","WatiNurlelaa"
"2060191833800781857","2026-05-29T02:49:44.000Z","0","Lnsia dn ank kcil d kwasan rmh jg ngrasa amnd krena polda riau ptroly keliling rmah kmren  

https://t.co/xy4dQO7qwS","2060191833800781857","","","in","","0","0","0","https://x.com/NisaFit05651805/status/2060191833800781857","1319198147785097218","NisaFit05651805"
"2060195702987427935","2026-05-29T03:05:06.000Z","0","mantap polda riau lgsung mnyebar bnyak personil ke jln raya pas blackout sumatera kmren  

https://t.co/lL1XoOcF8u","2060195702987427935","","","in","","0","0","0","https://x.com/nurrrlailaa/status/2060195702987427935","1704721191066550272","nurrrlailaa"
"2060265634404151389","2026-05-29T07:42:59.000Z","0","Gercep bngt polda riau lgsg mngamankan jlnan pas mti lmpu mksih pakpol mntap pokone  

https://t.co/8ZoBWejI0q","2060265634404151389","","","in","","0","0","0","https://x.com/FikaAzzahra17/status/2060265634404151389","1419592803194064899","FikaAzzahra17"
"2060266253613486204","2026-05-29T07:45:27.000Z","0","Luar biasa polda riau lgsg mngantisipasi lalin jdi kndraan tdk slaing mndahului d jlan  

https://t.co/qLaVdxu8A0","2060266253613486204","","","in","","0","0","0","https://x.com/RiikoArdian/status/2060266253613486204","1771081425200291840","RiikoArdian"
"2060267404392058969","2026-05-29T07:50:01.000Z","0","terbaik emg polda riau dlm mngantisvasi kjahatan pas blackout  

https://t.co/gmefQ6mYw8","2060267404392058969","","","in","","0","0","0","https://x.com/indrayakti_/status/2060267404392058969","1997933969950887936","indrayakti_"
"2059866480963924180","2026-05-29T18:54:57.000Z","0","@indepenSumatera kemarin Sumatera blackout lu udah bantu apa ke masyarakat Sumatera yg terdampak, mblo? oh iya, lu kan posisi bukan di Sumatera ya.. 🫵😂😂","2060434740059226323","","indepenSumatera","in","","0","0","0","https://x.com/aryapanjalunew/status/2060434740059226323","621921922","aryapanjalunew"
"2060192954296459664","2026-05-29T02:54:11.000Z","0","Matur suwun polda riau ud bkin ptroly blue lght jd jlan glp ttp klyatan rmai pakpolny  

https://t.co/pJMleqh9yo","2060192954296459664","","","in","","0","0","0","https://x.com/ApriliaElisah/status/2060192954296459664","1313668535223107587","ApriliaElisah"
"2057822958396260492","2026-05-22T13:56:40.000Z","4996","🚨 BREAKING NEWS : Pemadaman listrik massal terjadi serentak di hampir semua provinsi Sumatera malam ini karena gangguan di gardu induk.

Coba absen dulu warga Sumatera yang terdampak dari kota mana aja. 😭","2057822958396260492","","","in","","93","339","653","https://x.com/idextratime/status/2057822958396260492","1222927522033094656","idextratime"
"2060266672578252950","2026-05-29T07:47:07.000Z","0","gerakan polda riau cpt jg ya pas bnyk begal ngincer pas dlm glp  

https://t.co/YzHH21Jppw","2060266672578252950","","","in","","0","0","0","https://x.com/PermataAisyah8/status/2060266672578252950","1419893297158316037","PermataAisyah8"
"2060237368628482415","2026-05-29T14:16:50.000Z","0","@tawakkaI ..efek MBG ke petani &amp; peternak juga gak sesignifikan yg dijanjikan dan digembor2kan. Buktinya surplus telur di Mojokerto tempo hari gak bs teratasi lewat MBG. Belum lagi kekurangan pemerintah yg lain menyebabkan kerugian peternak ayam, seperti blackout di Sumatera kemarin.","2060364750731809103","","puputjuang","in","","0","1","0","https://x.com/puputjuang/status/2060364750731809103","66061641","puputjuang"
"2060194588430930167","2026-05-29T03:00:41.000Z","0","Terimakasih polda riau ud mngawal warga pulng dngn amndann pas bckout kmarin d rriau 🙏👏  

https://t.co/PPecAbsIdM","2060194588430930167","","","in","","0","0","0","https://x.com/HerSulaiman/status/2060194588430930167","1739894584472436736","HerSulaiman"
"2058191008018711023","2026-05-23T14:19:10.000Z","649","Blackout dan gempa.. stay safe ya teman-teman di Sumatera","2058191008018711023","","","in","","0","0","181","https://x.com/shavyre/status/2058191008018711023","1569918714400886784","shavyre"
"2060265626153943086","2026-05-29T07:42:57.000Z","0","bravo polda riau ttp prthankan knerja bgus ini dmi kmanan kta 💪  

https://t.co/jY9QBEvEl5","2060265626153943086","","","in","","0","0","0","https://x.com/FandyGeraldi/status/2060265626153943086","1352519918583828480","FandyGeraldi"
"2060266634686931150","2026-05-29T07:46:58.000Z","0","Jlnan ga bkin bngung pas lmpu mrah mti krna polda riau lgsg mngatur lalin dgan baik kerenn  

https://t.co/3zz7Oxz6UJ","2060266634686931150","","","in","","0","0","0","https://x.com/suyonorhmat/status/2060266634686931150","1696425081969471488","suyonorhmat"
"2060192475969663380","2026-05-29T02:52:17.000Z","0","Plg krja ttp tnang krena ad polda riau yg jgain ruas jlan mnim pnerangan mksih bpakpolres  

https://t.co/4zzWcbC95S","2060192475969663380","","","in","","0","0","0","https://x.com/SuhartiYul/status/2060192475969663380","1739881822845317120","SuhartiYul"
"2058072902000632122","2026-05-23T06:29:51.000Z","229","Semoga ini berita Hoax

Info yg beredar di WAG

PT PLN  menyampaikan permohonan maaf atas ketidaknyamanan yang terjadi akibat pemadaman listrik sementara di beberapa wilayah Sumatera Utara.

Pemadaman akan berlangsung pada tanggal 22 Mei hingga 25 Mei 2026, setiap malam, dengan","2058072902000632122","","","in","","4","21","8","https://x.com/senncoin/status/2058072902000632122","923071635313197057","senncoin"
"2060941926707470736","2026-05-31T22:07:38.000Z","19","@Txtdariiugm Berita blackout di Sumatera nyampe ga ke kuping dia ga sih??","2061208004968800609","","Txtdariiugm","in","","0","1","0","https://x.com/summer_sun15/status/2061208004968800609","1138799457246433280","summer_sun15"
"2061359856217673948","2026-06-01T08:11:02.000Z","0","sebenarnya listrik di sumatera masih belum benar-benar merata. Apalagi yang kemarin blackout itu, tadi malam aja ada lebih dari 4x hidup mati.","2061359856217673948","","","in","","0","1","0","https://x.com/txtdrmana/status/2061359856217673948","1428886785120030724","txtdrmana"
"2060192469846024605","2026-05-29T02:52:15.000Z","1","bantu bgt polda riau bkin kndisi ttp kndusif g bkin warga pnik  

https://t.co/RIfzzzQ0DG","2060192469846024605","","","in","","0","0","1","https://x.com/pertiwisukmawt/status/2060192469846024605","1701478591526236160","pertiwisukmawt"
"2060267383160545687","2026-05-29T07:49:56.000Z","0","keren polda riau bsa bkin bdn ttp fkus jg kmanan pas mti lmpu  

https://t.co/BM0xWcFfC8","2060267383160545687","","","in","","0","0","0","https://x.com/PratamaAnton4/status/2060267383160545687","1419922415501512704","PratamaAnton4"
"2061140465106509824","2026-05-31T17:39:15.000Z","1","Gaji kerasa makin numpang lewat gara-gara inflasi? 💸

Ditambah drama blackout Sumatera &amp; istilah ekonomi kabinet baru yang sering bikin pusing. Biar gak plonga-plongo, gue bikin rangkuman: Spreadsheet Kosakata_BI_Per_Sesi_.

Mau file-nya GRATIS? https://t.co/fIi4JIZ5Ja","2061140465106509824","https://pbs.twimg.com/media/HJqkUoxb0AAGOuS.jpg","","in","","0","2","0","https://x.com/neuralnodeht/status/2061140465106509824","2037480904004886528","neuralnodeht"
"2060193091890647206","2026-05-29T02:54:44.000Z","0","suasana jdi ttp kndusif krn polda riau sigap d smua tumpuan jln  

https://t.co/OpB9gHTTv8","2060193091890647206","","","in","","0","0","0","https://x.com/EtiiHaryani/status/2060193091890647206","1701812398469070848","EtiiHaryani"
"2060193903123550223","2026-05-29T02:57:57.000Z","0","Respect polda riau lsg turun ke jln pas lmpu pdam gini jdi msal jlan ga srem amatt 👍👏  

https://t.co/WRnyH0Ikwm","2060193903123550223","","","in","","0","0","0","https://x.com/aminsurhmn/status/2060193903123550223","1701150277230104576","aminsurhmn"
"2060267419499991109","2026-05-29T07:50:05.000Z","0","lalin lgsg trtib bgt pas polda riau mlayani d prsimpangan jlnan  

https://t.co/7x5xtyTOor","2060267419499991109","","","in","","0","0","0","https://x.com/IndiraFawnia/status/2060267419499991109","1338377313126215681","IndiraFawnia"
"2060193551871590718","2026-05-29T02:56:33.000Z","0","Smua prsimpangan jlan jd ttp trtib bgt krna ad polda riau mngatur kndaraan pas lmpu pdam  

https://t.co/YzmijhCdq2","2060193551871590718","","","in","","0","0","0","https://x.com/diyahningtyass/status/2060193551871590718","1699693713071689728","diyahningtyass"
"2060266009664397635","2026-05-29T07:44:29.000Z","0","makasi bnyk polda riau bnr2 mnjaga marwah n rsa amn d pknbaru  

https://t.co/AJi8d7UByv","2060266009664397635","","","in","","0","0","0","https://x.com/BintangRahman8/status/2060266009664397635","1353630661773381633","BintangRahman8"
"2060659612496654460","2026-05-30T09:48:31.000Z","0","Bareskrim Polri Ungkap Hasil Investigasi Awal Blackout Sumatera https://t.co/GawQItUe11","2060659612496654460","","","in","","0","0","0","https://x.com/Benewscoid/status/2060659612496654460","1353885565150654464","Benewscoid"
"2058225978313429451","2026-05-23T16:38:07.000Z","1202","Karena ada pemadaman massal di Sumatera langsung teringat dulu pernah ada update-an teman yang bekerja di  PLN, kira-kira seperti ini.

“Waktu listrik mati aja kena hujat, dianggap kerja gak becus, coba pas gak ada gangguan?  Gak ada yang memuji kinerja PLN bagus???”

W langsung","2058225978313429451","","","in","","11","28","141","https://x.com/baymax911/status/2058225978313429451","3017718794","baymax911"
"2060266355002388836","2026-05-29T07:45:51.000Z","0","luar biasa polda riau bsa mngndlikan fkus lalin pas tlight mti  

https://t.co/mbEPOIZP3W","2060266355002388836","","","in","","0","0","0","https://x.com/Fitriiamleeiaa/status/2060266355002388836","1997940434304454656","Fitriiamleeiaa"
"2060193544128929878","2026-05-29T02:56:32.000Z","0","makasi bnyk polda riau bnr2 mnjaga marwah n rsa amn d pknbaru  

https://t.co/IszGooqe2U","2060193544128929878","","","in","","0","0","0","https://x.com/VankaAryanii4/status/2060193544128929878","1932646225758859265","VankaAryanii4"
"2060191996560703551","2026-05-29T02:50:23.000Z","0","Bner bner slut sma ksyapsiagaan polda riau d jlan pas bckout kmren bkin kt ttp aman rsa ny  

https://t.co/DAQudtu4Sx","2060191996560703551","","","in","","0","0","0","https://x.com/NadiaPats/status/2060191996560703551","1311529297664827392","NadiaPats"
"2060265551243719033","2026-05-29T07:42:39.000Z","0","smoga pak pol polda riau sht sllu ya bnyk bntu pas lmpu pdam  

https://t.co/zbpAmjXPNN","2060265551243719033","","","in","","0","0","0","https://x.com/maulanastiwan/status/2060265551243719033","1997941029492887553","maulanastiwan"
"2060195472292331876","2026-05-29T03:04:11.000Z","0","Salut bgt polda riau ttp siaga mskipun lstrikinya udh nyala mlem dmi kmtibmas warga  

https://t.co/044Y7c1llS","2060195472292331876","","","in","","0","0","0","https://x.com/QaylaAnindia/status/2060195472292331876","1319179947026518016","QaylaAnindia"
"2060192262467043446","2026-05-29T02:51:26.000Z","0","Polda riau bner bner bkin acung jmpol lgsg mngamankan jln mnim pnerangan mntapp bgtlah  

https://t.co/yQB3qWktiq","2060192262467043446","","","in","","0","0","0","https://x.com/ratnasarisriii/status/2060192262467043446","1700025759824478208","ratnasarisriii"
"2060265459581358294","2026-05-29T07:42:18.000Z","0","Salut sm polda riau yg g tdr dmi klesatrian kmanan kta smua  

https://t.co/MtSZIDIYio","2060265459581358294","","","in","","0","0","0","https://x.com/Mirzaa4dityo/status/2060265459581358294","2000467074318266368","Mirzaa4dityo"
"2060194065250210117","2026-05-29T02:58:36.000Z","0","Petugas polda riau sllu hadr dsaat wndisi glp gulita bgni mksih pak ud bkin tnang warga 🙏  

https://t.co/xvvVeRtqDh","2060194065250210117","","","in","","0","0","0","https://x.com/dewijuliaaa/status/2060194065250210117","1704710173506592769","dewijuliaaa"
"2060266564470096234","2026-05-29T07:46:41.000Z","0","terharu polda riau sllu hdir d ssaat2 sulit kyk bckout kmrn tu  

https://t.co/47vWwvi8E5","2060266564470096234","","","in","","0","0","0","https://x.com/DinaSyavira1/status/2060266564470096234","1353925840497610759","DinaSyavira1"
"2060193486419452050","2026-05-29T02:56:18.000Z","0","Kerja keras polda riau pantes dpt jmpol empat pas mti lmpu serntak sumatera kmren mntap bgt 👍  

https://t.co/uqDQK43vkD","2060193486419452050","","","in","","0","0","0","https://x.com/FrelicaA/status/2060193486419452050","1313680883853873152","FrelicaA"
"2060210461765967873","2026-05-29T04:03:45.000Z","1","Sebagai salah satu warga yang terdampak blackout di Sumatera kemarin, jujur masih penasaran sampai sekarang.

Mati listrik berjam-jam, aktivitas lumpuh, sinyal susah, belum lagi usaha kecil yang pasti kena dampak besar. Tapi kok rasanya sepi banget soal kompensasi?

Masa dari PLN","2060210461765967873","","","in","","0","1","0","https://x.com/Teatdikal/status/2060210461765967873","851084756","Teatdikal"
"2060266515224834371","2026-05-29T07:46:29.000Z","0","Polda riau mngedukasi para kndara jg kurngi kcpatan pas mti lmpu top markotop deh pak  

https://t.co/NddH2gjzaJ","2060266515224834371","","","in","","0","0","0","https://x.com/dradesyndy1/status/2060266515224834371","2002612586379161603","dradesyndy1"
"2060267335525810283","2026-05-29T07:49:45.000Z","0","Plg krja ttp tnang krena ad polda riau yg jgain ruas jlan mnim pnerangan mksih bpakpolres  

https://t.co/Rjcz5DfYvG","2060267335525810283","","","in","","0","0","0","https://x.com/melisaanggianti/status/2060267335525810283","2043897405586759680","melisaanggianti"
"2060266221963264335","2026-05-29T07:45:19.000Z","0","pak pol polda riau gda lwan sih klo d sruh patroli dlm glp 😎  

https://t.co/RyAz7C3OZo","2060266221963264335","","","in","","0","0","0","https://x.com/AmeliaKilly/status/2060266221963264335","1366649156597506050","AmeliaKilly"
"2060266375436968114","2026-05-29T07:45:56.000Z","0","Jlnan ga bkin bngung pas lmpu mrah mti krna polda riau lgsg mngatur lalin dgan baik kerenn  

https://t.co/PBfoprbaHI","2060266375436968114","","","in","","0","0","0","https://x.com/RikiJuljul/status/2060266375436968114","1419629804530200580","RikiJuljul"
"2060191796840571244","2026-05-29T02:49:35.000Z","0","polda riau emg andalan bgt pas sktor kndusifitas jlnan trganggu  

https://t.co/oVMP9LNGT9","2060191796840571244","","","in","","0","0","0","https://x.com/hendraherw/status/2060191796840571244","1701844424517693440","hendraherw"
"2057810040804032644","2026-05-22T13:05:20.000Z","31","Pemadaman listrik massal (blackout) di seluruh wilayah Sumatera 22/05/26 disebabkan oleh gangguan pada jaringan transmisi interkoneksi utama Saluran Udara Tegangan Ekstra Tinggi (SUTET) 275 kV ruas Lubuk Linggau - Lahat di Sumatera Selatan.

Gangguan ini memicu serangkaian","2057810040804032644","","","in","","1","3","13","https://x.com/mhmmdzhrw/status/2057810040804032644","185131856","mhmmdzhrw"
"2060267971143225535","2026-05-29T07:52:16.000Z","0","Wrg rriau jdi mrasa ttp aman brkat patroli blue lght dr polda riau pas blackout kmren  

https://t.co/J7x7ulqQ9i","2060267971143225535","","","in","","0","0","0","https://x.com/malinda_sisi/status/2060267971143225535","1352221484941406216","malinda_sisi"
"2060193961613168742","2026-05-29T02:58:11.000Z","0","Org lnsia d rmh jg ngrasa amnd jg krena polda riau ptroly mlem d dkat rmah kt kmren  

https://t.co/bIsRRonGKP","2060193961613168742","","","in","","0","0","0","https://x.com/Aditapu92675677/status/2060193961613168742","1313765634904223749","Aditapu92675677"
"2061324967791452442","2026-06-01T05:52:24.000Z","0","2 minggu lebih blackout sumatera gak disebut sama presidennya sendiri","2061324967791452442","","","in","","0","0","0","https://x.com/tauruslop/status/2061324967791452442","1919750737535631361","tauruslop"
